supplier,region,fiscal_year,fiscal_quarter,mill_produced_MT,mill_dispatched_MT,vaighai_offtake_est_MT,vaighai_purchased_MT,in_mir,in_purchase,our_share_of_dispatch_pct
AKS Coco Pith & Fibres,Salem,2023,FQ4,0.0,22.0,0.0,0.0,True,False,0.0
AKS Coco Pith & Fibres,Salem,2024,FQ1,0.0,0.0,0.0,0.0,True,False,
AKS Coco Pith & Fibres,Salem,2024,FQ2,0.0,0.0,0.0,0.0,True,False,
AKS Coco Pith & Fibres,Salem,2024,FQ4,44.0,24.0,24.0,22.25,True,True,100.0
AKS Coco Pith & Fibres,Salem,2025,FQ1,60.0,22.0,0.0,0.0,True,False,0.0
AKS Coco Pith & Fibres,Salem,2025,FQ2,15.0,0.0,0.0,0.0,True,False,
AKS Coco Pith & Fibres,Salem,2025,FQ3,0.0,0.0,0.0,0.0,True,False,
AKS Coco Pith & Fibres,Salem,2026,FQ3,0.0,0.0,0.0,0.0,True,False,
AKS Coirs (Vivek),Athani,2024,FQ1,54.0,66.0,22.0,0.0,True,False,33.33333333333333
AKS Coirs (Vivek),Athani,2024,FQ2,40.0,49.0,0.0,0.0,True,False,0.0
AKS Coirs (Vivek),Athani,2024,FQ3,7.0,22.0,0.0,0.0,True,False,0.0
AKS Coirs (Vivek),Salem,2021,FQ2,0.0,0.0,0.0,0.0,True,False,
AKS Coirs (Vivek),Salem,2021,FQ3,0.0,0.0,0.0,0.0,True,False,
AKS Coirs (Vivek),Salem,2021,FQ4,0.0,0.0,0.0,0.0,True,False,
AKS Coirs (Vivek),Salem,2022,FQ1,0.0,0.0,0.0,0.0,True,False,
AKS Coirs (Vivek),Salem,2022,FQ2,0.0,0.0,0.0,0.0,True,False,
AKS Coirs (Vivek),Salem,2022,FQ4,0.0,0.0,0.0,0.0,True,False,
AKS Coirs (Vivek),Salem,2023,FQ2,0.0,0.0,0.0,0.0,True,False,
AKS Coirs (Vivek),Salem,2023,FQ3,65.0,45.0,0.0,0.0,True,False,0.0
AKS Coirs (Vivek),Salem,2023,FQ4,206.0,128.0,0.0,0.0,True,False,0.0
AKS Coirs (Vivek),Salem,2024,FQ1,142.0,138.0,0.0,0.0,True,False,0.0
AKS Coirs (Vivek),Salem,2024,FQ2,198.0,211.0,0.0,0.0,True,False,0.0
AKS Coirs (Vivek),Salem,2024,FQ3,44.0,44.0,0.0,0.0,True,False,0.0
AKS Coirs (Vivek),Salem,2024,FQ4,224.0,275.0,63.0,0.0,True,False,22.90909090909091
AKS Coirs (Vivek),Salem,2025,FQ1,170.0,132.0,21.0,0.0,True,False,15.909090909090908
AKS Coirs (Vivek),Salem,2025,FQ2,119.0,109.0,0.0,0.0,True,False,0.0
AKS Coirs (Vivek),Salem,2025,FQ3,0.0,0.0,0.0,0.0,True,False,
AKS Coirs (Vivek),Salem,2025,FQ4,310.0,240.0,0.0,0.0,True,False,0.0
AKS Coirs (Vivek),Salem,2026,FQ1,59.0,49.0,0.0,0.0,True,False,0.0
AKS Coirs (Vivek),Salem,2026,FQ2,25.0,25.0,0.0,0.0,True,False,0.0
AKS Coirs (Vivek),Salem,2026,FQ3,10.0,0.0,0.0,0.0,True,False,
AKS Coirs (Vivek),Salem,2026,FQ4,0.0,0.0,0.0,0.0,True,False,
AKS Coirs (Vivek),Salem,2027,FQ1,0.0,0.0,0.0,0.0,True,False,
AKS FIBER,Madurai,2021,FQ2,0.0,0.0,0.0,0.0,True,False,
AKS FIBER,Madurai,2021,FQ3,0.0,0.0,0.0,0.0,True,False,
AKS FIBER,Madurai,2021,FQ4,0.0,0.0,0.0,0.0,True,False,
AKS FIBER,Madurai,2022,FQ1,0.0,0.0,0.0,0.0,True,False,
AKS FIBER,Madurai,2022,FQ2,0.0,0.0,0.0,17.15,True,True,
AKS FIBER,Madurai,2022,FQ3,0.0,0.0,0.0,0.0,True,False,
AKS FIBER,Madurai,2022,FQ4,0.0,0.0,0.0,0.0,True,False,
AKS FIBER,Madurai,2023,FQ2,24.0,0.0,0.0,0.0,True,False,
AKS FIBER,Madurai,2023,FQ3,7.0,31.0,0.0,0.0,True,False,0.0
AKS FIBER,Madurai,2023,FQ4,100.0,60.0,0.0,0.0,True,False,0.0
AKS FIBER,Madurai,2024,FQ1,25.0,27.0,0.0,0.0,True,False,0.0
AKS FIBER,Madurai,2024,FQ2,43.0,48.0,0.0,0.0,True,False,0.0
AKS FIBER,Madurai,2024,FQ3,8.0,26.0,0.0,0.0,True,False,0.0
AKS FIBER,Madurai,2024,FQ4,58.0,52.0,0.0,0.0,True,False,0.0
AKS FIBER,Madurai,2025,FQ1,38.0,47.0,0.0,0.0,True,False,0.0
AKS FIBER,Madurai,2025,FQ2,39.0,34.0,0.0,0.0,True,False,0.0
AKS FIBER,Madurai,2025,FQ3,4.0,0.0,0.0,0.0,True,False,
AKS FIBER,Madurai,2025,FQ4,87.0,71.0,0.0,0.0,True,False,0.0
AKS FIBER,Madurai,2026,FQ1,0.0,0.0,0.0,0.0,True,False,
AKS FIBER,Madurai,2026,FQ2,23.0,23.0,0.0,0.0,True,False,0.0
AKS FIBER,Madurai,2026,FQ3,11.0,11.0,0.0,0.0,True,False,0.0
AKS FIBER,Madurai,2026,FQ4,12.0,12.0,0.0,0.0,True,False,0.0
AKS FIBER,Madurai,2027,FQ1,13.0,13.0,0.0,0.0,True,False,0.0
AL-Matin Coir Exports,Madurai,2021,FQ3,0.0,0.0,0.0,0.0,True,False,
AL-Matin Coir Exports,Madurai,2023,FQ3,0.0,0.0,0.0,0.0,True,False,
AL-Matin Coir Exports,Madurai,2024,FQ2,0.0,0.0,0.0,0.0,True,False,
AL-Matin Coir Exports,Madurai,2024,FQ3,0.0,0.0,0.0,0.0,True,False,
AL-Matin Coir Exports,Madurai,2024,FQ4,0.0,0.0,0.0,0.0,True,False,
AL-Matin Coir Exports,Madurai,2025,FQ1,0.0,0.0,0.0,0.0,True,False,
AL-Matin Coir Exports,Madurai,2025,FQ2,0.0,0.0,0.0,0.0,True,False,
AL-Matin Coir Exports,Madurai,2026,FQ3,41.0,41.0,41.0,30.505000000000003,True,True,100.0
AL-Matin Coir Exports,Madurai,2026,FQ4,47.0,39.0,19.0,29.57,True,True,48.717948717948715
AL-Matin Coir Exports,Madurai,2027,FQ1,97.0,58.0,36.0,36.545,True,True,62.06896551724138
AMSI Agroess,Peravurani,2023,FQ1,0.0,0.0,0.0,16.42,False,True,
AMSI Agroess,Peravurani,2023,FQ2,0.0,0.0,0.0,18.02,False,True,
AMSI Tech,Peravurani,2021,FQ1,0.0,0.0,0.0,0.0,True,False,
AMSI Tech,Peravurani,2021,FQ2,0.0,0.0,0.0,0.0,True,False,
AMSI Tech,Peravurani,2021,FQ3,0.0,0.0,0.0,0.0,True,False,
AMSI Tech,Peravurani,2021,FQ4,0.0,0.0,0.0,0.0,True,False,
AMSI Tech,Peravurani,2022,FQ1,0.0,0.0,0.0,0.0,True,False,
AMSI Tech,Peravurani,2022,FQ2,0.0,0.0,0.0,44.62,True,True,
AMSI Tech,Peravurani,2022,FQ3,0.0,0.0,0.0,0.0,True,False,
AMSI Tech,Peravurani,2022,FQ4,5.0,0.0,0.0,0.0,True,False,
AMSI Tech,Peravurani,2023,FQ2,0.0,0.0,0.0,0.0,True,False,
AMSI Tech,Peravurani,2023,FQ3,78.0,20.0,0.0,0.0,True,False,0.0
AMSI Tech,Peravurani,2023,FQ4,44.0,12.0,0.0,0.0,True,False,0.0
AMSI Tech,Peravurani,2024,FQ1,5.0,0.0,0.0,0.0,True,False,
AMSI Tech,Peravurani,2024,FQ2,13.0,13.0,0.0,0.0,True,False,0.0
AMSI Tech,Peravurani,2024,FQ3,0.0,0.0,0.0,0.0,True,False,
AMSI Tech,Peravurani,2024,FQ4,0.0,0.0,0.0,0.0,True,False,
AMSI Tech,Peravurani,2025,FQ1,0.0,0.0,0.0,0.0,True,False,
AMSI Tech,Peravurani,2025,FQ2,0.0,0.0,0.0,0.0,True,False,
AMSI Tech,Peravurani,2025,FQ3,0.0,0.0,0.0,0.0,True,False,
AMSI Tech,Peravurani,2025,FQ4,0.0,0.0,0.0,0.0,True,False,
AMSI Tech,Peravurani,2026,FQ1,0.0,0.0,0.0,0.0,True,False,
AMSI Tech,Peravurani,2026,FQ2,0.0,0.0,0.0,0.0,True,False,
AMSI Tech,Peravurani,2026,FQ3,0.0,0.0,0.0,0.0,True,False,
AMSI Tech,Peravurani,2026,FQ4,0.0,0.0,0.0,0.0,True,False,
AMSI Tech,Peravurani,2027,FQ1,0.0,0.0,0.0,0.0,True,False,
AP Agro,Pollachi,2021,FQ1,0.0,0.0,0.0,0.0,True,False,
AP Agro,Pollachi,2021,FQ2,0.0,0.0,0.0,0.0,True,False,
AP Agro,Pollachi,2021,FQ3,0.0,0.0,0.0,0.0,True,False,
AP Agro,Pollachi,2021,FQ4,0.0,0.0,0.0,0.0,True,False,
AP Agro,Pollachi,2022,FQ1,0.0,0.0,0.0,0.0,True,False,
AP Agro,Pollachi,2022,FQ2,0.0,0.0,0.0,0.0,True,False,
AP Agro,Pollachi,2022,FQ3,0.0,0.0,0.0,0.0,True,False,
AP Agro,Pollachi,2022,FQ4,0.0,0.0,0.0,0.0,True,False,
AP Agro,Pollachi,2023,FQ2,0.0,0.0,0.0,0.0,True,False,
AP Agro,Pollachi,2023,FQ3,0.0,0.0,0.0,0.0,True,False,
AP Agro,Pollachi,2023,FQ4,199.0,159.0,43.0,42.98,True,True,27.044025157232703
AP Agro,Pollachi,2024,FQ1,230.0,256.0,21.0,20.73,True,True,8.203125
AP Agro,Pollachi,2024,FQ2,83.0,86.0,21.0,21.43,True,True,24.418604651162788
AP Agro,Pollachi,2024,FQ3,14.0,14.0,14.0,13.5,True,True,100.0
AP Agro,Pollachi,2024,FQ4,460.0,425.0,0.0,22.93,True,True,0.0
AP Agro,Pollachi,2025,FQ1,280.0,230.0,68.0,68.27000000000001,True,True,29.565217391304348
AP Agro,Pollachi,2025,FQ2,60.0,60.0,24.0,23.8,True,True,40.0
AP Agro,Pollachi,2025,FQ3,100.0,87.0,22.0,22.31,True,True,25.287356321839084
AP Agro,Pollachi,2025,FQ4,283.0,227.0,119.0,119.37,True,True,52.42290748898678
AP Agro,Pollachi,2026,FQ1,55.0,60.0,25.0,0.0,True,False,41.66666666666667
AP Agro,Pollachi,2026,FQ2,84.0,76.0,76.0,0.0,True,False,100.0
AP Agro,Pollachi,2026,FQ3,113.0,88.0,88.0,0.0,True,False,100.0
AP Agro,Pollachi,2026,FQ4,267.0,172.0,147.0,0.0,True,False,85.46511627906976
AP Agro,Pollachi,2027,FQ1,202.0,169.0,169.0,0.0,True,False,100.0
APR Coir,Madurai,2021,FQ1,0.0,0.0,0.0,0.0,True,False,
APR Coir,Madurai,2021,FQ2,0.0,0.0,0.0,0.0,True,False,
APR Coir,Madurai,2021,FQ3,0.0,0.0,0.0,0.0,True,False,
APR Coir,Madurai,2021,FQ4,0.0,0.0,0.0,0.0,True,False,
APR Coir,Madurai,2022,FQ1,37.0,37.0,0.0,0.0,True,False,0.0
APR Coir,Madurai,2022,FQ2,101.0,30.0,0.0,0.0,True,False,0.0
APR Coir,Madurai,2022,FQ3,6.0,0.0,0.0,0.0,True,False,
APR Coir,Madurai,2022,FQ4,18.0,18.0,0.0,0.0,True,False,0.0
APR Coir,Madurai,2023,FQ2,0.0,0.0,0.0,0.0,True,False,
APR Coir,Madurai,2023,FQ3,17.0,17.0,0.0,0.0,True,False,0.0
APR Coir,Madurai,2023,FQ4,23.0,11.0,11.0,0.0,True,False,100.0
APR Coir,Madurai,2024,FQ1,12.0,8.0,0.0,0.0,True,False,0.0
APR Coir,Madurai,2024,FQ2,20.0,0.0,0.0,0.0,True,False,
APR Coir,Madurai,2024,FQ3,0.0,0.0,0.0,0.0,True,False,
APR Coir,Madurai,2024,FQ4,3.0,0.0,0.0,0.0,True,False,
APR Coir,Madurai,2025,FQ1,9.0,9.0,0.0,0.0,True,False,0.0
APR Coir,Madurai,2025,FQ2,6.0,6.0,0.0,0.0,True,False,0.0
APR Coir,Madurai,2025,FQ3,0.0,0.0,0.0,0.0,True,False,
APR Coir,Madurai,2025,FQ4,0.0,0.0,0.0,0.0,True,False,
APR Coir,Madurai,2026,FQ1,0.0,0.0,0.0,0.0,True,False,
APR Coir,Madurai,2026,FQ2,0.0,0.0,0.0,0.0,True,False,
APR Coir,Madurai,2026,FQ3,0.0,0.0,0.0,0.0,True,False,
APR Coir,Madurai,2026,FQ4,0.0,0.0,0.0,0.0,True,False,
APR Coir,Madurai,2027,FQ1,0.0,0.0,0.0,0.0,True,False,
APR Coir,Pollachi,2023,FQ3,0.0,0.0,0.0,39.685,False,True,
APR Coir,Pollachi,2023,FQ4,0.0,0.0,0.0,15.41,False,True,
APR Coir,Pollachi,2024,FQ4,0.0,0.0,0.0,48.53,False,True,
APR Coir,Pollachi,2027,FQ1,0.0,0.0,0.0,23.44,False,True,
APS Coir,Kangeyam,2021,FQ1,0.0,0.0,0.0,0.0,True,False,
APS Coir,Kangeyam,2021,FQ2,0.0,0.0,0.0,0.0,True,False,
APS Coir,Kangeyam,2021,FQ3,0.0,0.0,0.0,0.0,True,False,
APS Coir,Kangeyam,2021,FQ4,0.0,0.0,0.0,0.0,True,False,
APS Coir,Kangeyam,2022,FQ1,0.0,0.0,0.0,0.0,True,False,
APS Coir,Kangeyam,2022,FQ2,81.0,22.0,22.0,0.0,True,False,100.0
APS Coir,Kangeyam,2022,FQ3,0.0,0.0,0.0,0.0,True,False,
APS Coir,Kangeyam,2022,FQ4,0.0,0.0,0.0,0.0,True,False,
APS Coir,Kangeyam,2023,FQ2,0.0,0.0,0.0,0.0,True,False,
APS Coir,Kangeyam,2023,FQ4,0.0,0.0,0.0,0.0,True,False,
APS Coir,Kangeyam,2024,FQ1,0.0,0.0,0.0,0.0,True,False,
APS Coir,Kangeyam,2024,FQ2,0.0,0.0,0.0,0.0,True,False,
APS Coir,Kangeyam,2024,FQ3,0.0,0.0,0.0,0.0,True,False,
AS Coir,Pollachi,2021,FQ1,0.0,0.0,0.0,0.0,True,False,
AS Coir,Pollachi,2021,FQ2,4.0,0.0,0.0,0.0,True,False,
AS Coir,Pollachi,2021,FQ3,64.0,36.0,0.0,0.0,True,False,0.0
AS Coir,Pollachi,2021,FQ4,250.0,165.0,0.0,0.0,True,False,0.0
AS Coir,Pollachi,2022,FQ1,89.0,40.0,0.0,0.0,True,False,0.0
AS Coir,Pollachi,2022,FQ2,110.0,30.0,0.0,0.0,True,False,0.0
AS Coir,Pollachi,2022,FQ3,40.0,0.0,0.0,0.0,True,False,
AS Coir,Pollachi,2022,FQ4,0.0,0.0,0.0,0.0,True,False,
AS Coir,Pollachi,2023,FQ2,0.0,0.0,0.0,0.0,True,False,
AS Coir,Pollachi,2023,FQ3,0.0,0.0,0.0,0.0,True,False,
AS Coir,Pollachi,2023,FQ4,0.0,0.0,0.0,0.0,True,False,
AS Coir,Pollachi,2024,FQ1,0.0,0.0,0.0,0.0,True,False,
AS Coir,Pollachi,2024,FQ2,0.0,0.0,0.0,0.0,True,False,
AS Coir,Pollachi,2024,FQ3,0.0,0.0,0.0,0.0,True,False,
AS Coir,Pollachi,2024,FQ4,20.0,0.0,0.0,0.0,True,False,
AS Coir,Pollachi,2025,FQ1,0.0,0.0,0.0,0.0,True,False,
AS Coir,Pollachi,2025,FQ2,0.0,0.0,0.0,0.0,True,False,
AS Coir,Pollachi,2025,FQ3,0.0,0.0,0.0,0.0,True,False,
AS Coir,Pollachi,2025,FQ4,0.0,0.0,0.0,0.0,True,False,
AS Coir,Pollachi,2026,FQ1,0.0,0.0,0.0,0.0,True,False,
AS Coir,Pollachi,2026,FQ2,0.0,0.0,0.0,0.0,True,False,
AS Coir,Pollachi,2026,FQ3,0.0,0.0,0.0,0.0,True,False,
AS Coir,Pollachi,2026,FQ4,0.0,0.0,0.0,0.0,True,False,
AS Coir,Pollachi,2027,FQ1,0.0,0.0,0.0,0.0,True,False,
ASP Coir,Madurai,2021,FQ2,0.0,0.0,0.0,0.0,True,False,
ASP Coir,Madurai,2021,FQ3,0.0,0.0,0.0,0.0,True,False,
ASP Coir,Madurai,2021,FQ4,0.0,0.0,0.0,0.0,True,False,
ASP Coir,Madurai,2022,FQ1,0.0,0.0,0.0,0.0,True,False,
ASP Coir,Madurai,2022,FQ2,0.0,0.0,0.0,0.0,True,False,
ASP Coir,Madurai,2022,FQ3,0.0,0.0,0.0,0.0,True,False,
ASP Coir,Madurai,2022,FQ4,0.0,0.0,0.0,0.0,True,False,
ASP Coir,Madurai,2023,FQ2,0.0,0.0,0.0,0.0,True,False,
ASP Coir,Madurai,2023,FQ3,0.0,0.0,0.0,0.0,True,False,
ASP Coir,Madurai,2023,FQ4,0.0,0.0,0.0,0.0,True,False,
ASP Coir,Madurai,2024,FQ1,0.0,0.0,0.0,0.0,True,False,
ASP Coir,Madurai,2024,FQ2,0.0,0.0,0.0,0.0,True,False,
ASP Coir,Madurai,2024,FQ3,0.0,0.0,0.0,0.0,True,False,
ASP Coir,Madurai,2024,FQ4,0.0,0.0,0.0,0.0,True,False,
ASP Coir,Madurai,2025,FQ1,30.0,30.0,30.0,0.0,True,False,100.0
ASP Coir,Madurai,2025,FQ2,71.0,75.0,45.0,0.0,True,False,60.0
ASP Coir,Madurai,2025,FQ3,33.0,34.0,18.0,0.0,True,False,52.94117647058824
ASP Coir,Madurai,2025,FQ4,115.0,88.0,74.0,0.0,True,False,84.0909090909091
ASP Coir,Madurai,2026,FQ1,45.0,44.0,5.0,0.0,True,False,11.363636363636363
ASP Coir,Madurai,2026,FQ2,48.0,42.0,11.0,0.0,True,False,26.190476190476193
ASP Coir,Madurai,2026,FQ3,50.0,53.0,38.0,0.0,True,False,71.69811320754717
ASP Coir,Madurai,2026,FQ4,93.0,86.0,33.0,0.0,True,False,38.372093023255815
ASP Coir,Madurai,2027,FQ1,48.0,38.0,0.0,0.0,True,False,0.0
ASP Coirpith Products,Madurai,2025,FQ1,0.0,0.0,0.0,49.365,False,True,
ASP Coirpith Products,Madurai,2025,FQ2,0.0,0.0,0.0,44.97,False,True,
ASP Coirpith Products,Madurai,2025,FQ3,0.0,0.0,0.0,7.71,False,True,
ASP Coirpith Products,Madurai,2025,FQ4,0.0,0.0,0.0,81.815,False,True,
ASP Coirpith Products,Madurai,2026,FQ1,0.0,0.0,0.0,5.43,False,True,
ASP Coirpith Products,Madurai,2026,FQ2,0.0,0.0,0.0,10.91,False,True,
ASP Coirpith Products,Madurai,2026,FQ3,0.0,0.0,0.0,38.34,False,True,
ASP Coirpith Products,Madurai,2026,FQ4,0.0,0.0,0.0,19.15,False,True,
ASP Coirpith Products,Madurai,2027,FQ1,0.0,0.0,0.0,13.72,False,True,
ASTER,Kangeyam,2019,FQ4,0.0,0.0,0.0,44.099999999999994,False,True,
ATA Coir,Pollachi,2021,FQ3,0.0,0.0,0.0,0.0,True,False,
ATA Coir,Pollachi,2023,FQ3,0.0,0.0,0.0,0.0,True,False,
ATA Coir,Pollachi,2024,FQ1,0.0,0.0,0.0,0.0,True,False,
ATA Coir,Pollachi,2024,FQ2,0.0,0.0,0.0,0.0,True,False,
ATA Coir,Pollachi,2024,FQ3,0.0,0.0,0.0,0.0,True,False,
ATA Coir,Pollachi,2025,FQ2,0.0,0.0,0.0,0.0,True,False,
ATA Coir,Pollachi,2026,FQ3,60.0,25.0,25.0,0.0,True,False,100.0
ATA Coir,Pollachi,2026,FQ4,312.0,121.0,21.0,0.0,True,False,17.355371900826448
ATA Coir,Pollachi,2027,FQ1,264.0,119.0,70.0,0.0,True,False,58.82352941176471
ATA Coir,UNKNOWN,2026,FQ3,0.0,0.0,0.0,149.055,False,True,
ATA Coir,UNKNOWN,2026,FQ4,0.0,0.0,0.0,20.935,False,True,
ATA Coir,UNKNOWN,2027,FQ1,0.0,0.0,0.0,69.02,False,True,
ATHANOORAMMAN COIRS,Kangeyam,2026,FQ3,0.0,0.0,0.0,26.37,False,True,
ATHANOORAMMAN COIRS,Kangeyam,2026,FQ4,0.0,0.0,0.0,23.7,False,True,
ATHANOORAMMAN COIRS,Kangeyam,2027,FQ1,0.0,0.0,0.0,24.25,False,True,
ATR Coirs,Madurai,2023,FQ4,0.0,0.0,0.0,29.26,False,True,
ATR Coirs (HEC),Madurai,2022,FQ2,106.0,66.0,0.0,0.0,True,False,0.0
ATR Coirs (HEC),Madurai,2022,FQ3,15.0,0.0,0.0,0.0,True,False,
ATR Coirs (HEC),Madurai,2022,FQ4,30.0,30.0,0.0,0.0,True,False,0.0
ATR Coirs (HEC),Madurai,2023,FQ2,135.0,120.0,0.0,0.0,True,False,0.0
ATR Coirs (HEC),Madurai,2023,FQ3,30.0,30.0,0.0,0.0,True,False,0.0
ATR Coirs (HEC),Madurai,2023,FQ4,89.0,44.0,29.0,0.0,True,False,65.9090909090909
ATR Coirs (HEC),Madurai,2024,FQ1,74.0,45.0,0.0,0.0,True,False,0.0
ATR Coirs (HEC),Madurai,2024,FQ2,49.0,58.0,0.0,0.0,True,False,0.0
ATR Coirs (HEC),Madurai,2024,FQ3,11.0,16.0,0.0,0.0,True,False,0.0
ATR Coirs (HEC),Madurai,2024,FQ4,170.0,165.0,0.0,0.0,True,False,0.0
ATR Coirs (HEC),Madurai,2025,FQ1,75.0,75.0,0.0,0.0,True,False,0.0
ATR Coirs (HEC),Madurai,2025,FQ2,120.0,150.0,0.0,0.0,True,False,0.0
ATR Coirs (HEC),Madurai,2025,FQ3,0.0,0.0,0.0,0.0,True,False,
ATR Coirs (HEC),Madurai,2025,FQ4,110.0,110.0,0.0,0.0,True,False,0.0
ATR Coirs (HEC),Madurai,2026,FQ1,45.0,45.0,0.0,0.0,True,False,0.0
ATR Coirs (HEC),Madurai,2026,FQ2,0.0,0.0,0.0,0.0,True,False,
ATR Coirs (HEC),Madurai,2026,FQ3,0.0,0.0,0.0,0.0,True,False,
ATR Coirs (HEC),Madurai,2026,FQ4,0.0,0.0,0.0,0.0,True,False,
ATR Coirs (HEC),Madurai,2027,FQ1,45.0,45.0,0.0,0.0,True,False,0.0
"AV Coirs, Pollachi",Pollachi,2015,FQ3,0.0,0.0,0.0,14.435,False,True,
AVM Fibers,Madurai,2021,FQ2,23.0,23.0,23.0,0.0,True,False,100.0
AVM Fibers,Madurai,2021,FQ3,0.0,0.0,0.0,0.0,True,False,
AVM Fibers,Madurai,2021,FQ4,0.0,0.0,0.0,0.0,True,False,
AVM Fibers,Madurai,2022,FQ1,0.0,0.0,0.0,0.0,True,False,
AVM Fibers,Madurai,2022,FQ2,0.0,0.0,0.0,0.0,True,False,
AVM Fibers,Madurai,2023,FQ3,0.0,0.0,0.0,0.0,True,False,
AVM Fibers,Madurai,2023,FQ4,0.0,0.0,0.0,0.0,True,False,
AVM Fibers,Madurai,2024,FQ1,0.0,0.0,0.0,0.0,True,False,
AVM Fibers,Madurai,2024,FQ2,0.0,0.0,0.0,0.0,True,False,
AVM Fibers,Madurai,2024,FQ3,0.0,0.0,0.0,0.0,True,False,
AVM Fibers/Balathandaithapani Traders,Peravurani,2021,FQ1,0.0,0.0,0.0,0.0,True,False,
AVM Fibers/Balathandaithapani Traders,Peravurani,2021,FQ2,30.0,10.0,0.0,23.41,True,True,0.0
AVM Fibers/Balathandaithapani Traders,Peravurani,2021,FQ3,0.0,0.0,0.0,0.0,True,False,
AVM Fibers/Balathandaithapani Traders,Peravurani,2021,FQ4,15.0,0.0,0.0,0.0,True,False,
AVM Fibers/Balathandaithapani Traders,Peravurani,2022,FQ1,0.0,0.0,0.0,0.0,True,False,
AVM Fibers/Balathandaithapani Traders,Peravurani,2022,FQ2,53.0,26.0,0.0,0.0,True,False,0.0
AVM Fibers/Balathandaithapani Traders,Peravurani,2022,FQ3,0.0,0.0,0.0,0.0,True,False,
AVM Fibers/Balathandaithapani Traders,Peravurani,2022,FQ4,12.0,12.0,0.0,0.0,True,False,0.0
AVM Fibers/Balathandaithapani Traders,Peravurani,2023,FQ2,14.0,14.0,0.0,0.0,True,False,0.0
AVM Fibers/Balathandaithapani Traders,Peravurani,2023,FQ3,0.0,0.0,0.0,0.0,True,False,
AVM Fibers/Balathandaithapani Traders,Peravurani,2023,FQ4,14.0,14.0,0.0,0.0,True,False,0.0
AVM Fibers/Balathandaithapani Traders,Peravurani,2024,FQ1,0.0,0.0,0.0,0.0,True,False,
AVM Fibers/Balathandaithapani Traders,Peravurani,2024,FQ2,0.0,0.0,0.0,0.0,True,False,
AVM Fibers/Balathandaithapani Traders,Peravurani,2024,FQ3,0.0,0.0,0.0,0.0,True,False,
AVM Fibers/Balathandaithapani Traders,Peravurani,2024,FQ4,15.0,0.0,0.0,0.0,True,False,
AVM Fibers/Balathandaithapani Traders,Peravurani,2025,FQ1,20.0,20.0,0.0,0.0,True,False,0.0
AVM Fibers/Balathandaithapani Traders,Peravurani,2025,FQ2,0.0,0.0,0.0,0.0,True,False,
AVM Fibers/Balathandaithapani Traders,Peravurani,2025,FQ3,0.0,0.0,0.0,0.0,True,False,
AVM Fibers/Balathandaithapani Traders,Peravurani,2025,FQ4,0.0,0.0,0.0,0.0,True,False,
AVM Fibers/Balathandaithapani Traders,Peravurani,2026,FQ1,13.0,13.0,0.0,0.0,True,False,0.0
AVM Fibers/Balathandaithapani Traders,Peravurani,2026,FQ2,0.0,0.0,0.0,0.0,True,False,
AVM Fibers/Balathandaithapani Traders,Peravurani,2026,FQ3,0.0,0.0,0.0,0.0,True,False,
AVM Fibers/Balathandaithapani Traders,Peravurani,2026,FQ4,0.0,0.0,0.0,0.0,True,False,
AVM Fibers/Balathandaithapani Traders,Peravurani,2027,FQ1,0.0,0.0,0.0,0.0,True,False,
AVM Hydro Farming Products,Pollachi,2020,FQ4,0.0,0.0,0.0,66.51,False,True,
AVM Hydro Farming Products,Pollachi,2021,FQ1,25.0,25.0,0.0,22.1,True,True,0.0
AVM Hydro Farming Products,Pollachi,2021,FQ2,105.0,62.0,22.0,21.635,True,True,35.483870967741936
AVM Hydro Farming Products,Pollachi,2021,FQ3,105.0,70.0,0.0,0.0,True,False,0.0
AVM Hydro Farming Products,Pollachi,2021,FQ4,415.0,385.0,0.0,0.0,True,False,0.0
AVM Hydro Farming Products,Pollachi,2022,FQ1,285.0,65.0,0.0,0.0,True,False,0.0
AVM Hydro Farming Products,Pollachi,2022,FQ2,150.0,70.0,0.0,0.0,True,False,0.0
AVM Hydro Farming Products,Pollachi,2022,FQ3,60.0,50.0,0.0,0.0,True,False,0.0
AVM Hydro Farming Products,Pollachi,2022,FQ4,40.0,40.0,0.0,0.0,True,False,0.0
AVM Hydro Farming Products,Pollachi,2023,FQ2,0.0,0.0,0.0,0.0,True,False,
AVM Hydro Farming Products,Pollachi,2023,FQ3,70.0,50.0,0.0,0.0,True,False,0.0
AVM Hydro Farming Products,Pollachi,2023,FQ4,185.0,145.0,20.0,20.45,True,True,13.793103448275861
AVM Hydro Farming Products,Pollachi,2024,FQ1,65.0,70.0,0.0,0.0,True,False,0.0
AVM Hydro Farming Products,Pollachi,2024,FQ2,50.0,25.0,0.0,0.0,True,False,0.0
AVM Hydro Farming Products,Pollachi,2024,FQ3,50.0,25.0,0.0,0.0,True,False,0.0
AVM Hydro Farming Products,Pollachi,2024,FQ4,278.0,169.0,39.0,16.83,True,True,23.076923076923077
AVM Hydro Farming Products,Pollachi,2025,FQ1,88.0,0.0,0.0,22.33,True,True,
AVM Hydro Farming Products,Pollachi,2025,FQ2,0.0,0.0,0.0,0.0,True,False,
AVM Hydro Farming Products,Pollachi,2025,FQ3,155.0,150.0,0.0,0.0,True,False,0.0
AVM Hydro Farming Products,Pollachi,2025,FQ4,438.0,436.0,21.0,20.99,True,True,4.81651376146789
